block,txhash,liquidator,action,token,decimals,amount,seizeTokens,borrower
9484629,0x4fa9aede76d0bbf7a3cd180fdad0d2588fbf59a3b37c4a07bab7326795dba0c9,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,606869650,11184203451,0xE1a83C678e6ca74F779De0507408ce368a026Ee9
9484639,0x326baf7874f5f9cf6820fa7c2e06f614ff08b1004e9656a840a5fb6d75c301b3,0x00e36307236118B7D5Ff9E1Fa3a2506Fd5257b8a,liquidate,USDC,6,109430399,34544096197,0x9D5F75aDc1659bc69732C7F915Dfff7Faded2290
9488810,0xb7a1113cd39f5c14667bd0adbe4dedd083e3074e4213b32331588aa986216618,0x986a303e7C685440cb3d9F8041e619a18dC5461e,liquidate,USDC,6,102164456,540446397025,0x30F837CB95BD29411a58b77A539B021f57749dAD
9488814,0x9e7d60f6253cf2c1932a63eb06335864cb041a3f58c4941e68a6141a7285c6b2,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,USDC,6,692595098,13357801697,0x3596c017ad351628Cd31980837c0938ddBaD7E49
9488826,0xc1678e329f475235fb995ba4fe58f62983dc72486c752032eb747b6793cb83b0,0x00000000B1786c9698C160D78232c78d6f6474Fe,liquidate,USDC,6,620963156,12204378313,0xE1a83C678e6ca74F779De0507408ce368a026Ee9
9489218,0x4d329ffc84556ad06f004b353fe4d56811573aaf9e6bbaf541372fb4ee56a206,0x986a303e7C685440cb3d9F8041e619a18dC5461e,liquidate,USDC,6,92715182,1579080840729,0x9D5F75aDc1659bc69732C7F915Dfff7Faded2290
9492018,0x02fabd9155e24a3bc210fd374a49667a28915d76360900d3077b37b3966feda4,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,794878522,15354768017,0x3596c017ad351628Cd31980837c0938ddBaD7E49
9492460,0x55c15ab256eb3db39826836d866acdf1a2e5c016d98d1100dc2781ecdc50d4fd,0x1857AE37Ba3005113F9809B0e19a2A6563ee0D3B,liquidate,USDC,6,552198586,10666889100,0x3596c017ad351628Cd31980837c0938ddBaD7E49
9492988,0x8e40ae15d07b41919dcdae9e692ef32d4fb162cb99aa1b6a6fe3e1ceb4d1ca1d,0x1857AE37Ba3005113F9809B0e19a2A6563ee0D3B,liquidate,USDC,6,365356359,7058413881,0x3596c017ad351628Cd31980837c0938ddBaD7E49
9493243,0xb216d7a50050dfe3f80c08417a25bf53190f182c622f182a52810c0eaa01a595,0x1857AE37Ba3005113F9809B0e19a2A6563ee0D3B,liquidate,USDC,6,222030173,4284016352,0x3596c017ad351628Cd31980837c0938ddBaD7E49
9493721,0x3a3438dea2200dc12186d23f56fdb68b6829ba7462dcf8e83e30c93c7405f840,0x1857AE37Ba3005113F9809B0e19a2A6563ee0D3B,liquidate,USDC,6,127017383,2473232492,0x3596c017ad351628Cd31980837c0938ddBaD7E49
9494924,0x21b430b162bfed7c477f51b7b9873a68e9723baa47a26092d96cf62fdd5bb255,0x00e36307236118B7D5Ff9E1Fa3a2506Fd5257b8a,liquidate,USDC,6,83353114,1656710109,0x3596c017ad351628Cd31980837c0938ddBaD7E49
9494941,0x09cd2fe9ca0af379c7fea4a6353d12165659279f81b1b8f4bb7207ac1574b8cf,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,767180310,14787629449972,0xA43D0765cBE4D17830FCCDB27A77fB22DcD5Bb35
9495214,0x95e0dfe5063df63031bb3f3eb6d236e67bbe8e4d06e353bb6bbd831913604590,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,USDC,6,290231620,5931137283,0x5519b78B0f40d62a110c787317A9833f36D937d8
9495298,0xf11db2bce7720352efeb0bf9484632d7098ad0c30ab8c99cef86f0a4c65f0eda,0x986a303e7C685440cb3d9F8041e619a18dC5461e,liquidate,USDC,6,238194069,1238875920053,0x8aE928CB080Aa43a50393CD08DE208eF2b1BB86A
9495318,0xb75f8176cc312142133e00015e3b69cecd76d7716f74c1996c41b67d3868253b,0x268a1b7ECC1fE1FaB1eE32a7e61e3b7810BAD4a5,liquidate,USDC,6,47499181,985678583,0x3596c017ad351628Cd31980837c0938ddBaD7E49
9509577,0xa29ec3ca7ae428f3267cad581a01e5e0065eddbfafde3021a81e63eff8a8ed0a,0x248363C37452Be586Df09f4d961210FaFb4059D2,liquidate,USDC,6,165508908,3083955896,0x3596c017ad351628Cd31980837c0938ddBaD7E49
9515797,0x9836a71405d3fbe512b769ad7f541a339a1600902c42ff91d647196919640953,0x268a1b7ECC1fE1FaB1eE32a7e61e3b7810BAD4a5,liquidate,USDC,6,97289293,1827147110,0x3596c017ad351628Cd31980837c0938ddBaD7E49
9516147,0xd2b361ad8c3c1b158a8db0d4cb480bfc64ccd5e96a2fff4f05518cd3a668c6e0,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,2500884479,48508947515,0x9Aa08fbB1712C452cC807F181C079E6864BC2982
9516655,0x0e75396b866631d2c3e941e4be54c05dffa7070a4df01986986658128a8edede,0x9b4e28020B94B28f9f09edE87F588e89c283cFFD,liquidate,USDC,6,10930200,218491804,0xeD9921bCcf920dCc84ff1007e1098CCFE983C8B6
9519128,0xa8b7cd5315dc4d35b769fd633d61573fd43d524e81b369fd712f14550f58d3c4,0x268a1b7ECC1fE1FaB1eE32a7e61e3b7810BAD4a5,liquidate,USDC,6,97015726,1961210511,0x7BA8c11B7D05327646204241E0930F007d2f3eDB
9520207,0xcf4629a52c2d7447efad04c3b557273af88c4bf544c10a3dd93e62087298c0c7,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,1420657320,29389459481,0x9Aa08fbB1712C452cC807F181C079E6864BC2982
9525173,0x8296c4d6aeaf2dee4d112f5f302a7b6e31246edf6a696960adc581d548c4f1e2,0x268a1b7ECC1fE1FaB1eE32a7e61e3b7810BAD4a5,liquidate,USDC,6,143895898,2881709302,0xD00AE74b8A2a0B3C17636cDCf4c4e72149F2EE20
9543493,0x32eab3c652129e41fe29be4060e0523bac20c454eb227b2b6feb50860e0aa495,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,829754708,16068213195,0x9Aa08fbB1712C452cC807F181C079E6864BC2982
9547648,0xc32edc1e463fba6ddc7bc8b23a82effe90298b9070559a8330078b8a600db175,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,528432565,10357240447,0x9Aa08fbB1712C452cC807F181C079E6864BC2982
9547681,0x5e9fc3b6cead3100137d67363a6647452a44992a5f8047013e93f91de98a2a90,0x00000000B1786c9698C160D78232c78d6f6474Fe,liquidate,USDC,6,361847508,7172292661,0x3596c017ad351628Cd31980837c0938ddBaD7E49
9547787,0x68309b43c019013d3df57b4c500c0a0db5c8cb95cf638c5f8628ddeb6c52b7af,0x00e36307236118B7D5Ff9E1Fa3a2506Fd5257b8a,liquidate,USDC,6,39734899,823763759045,0xf8fBC9298650F49F9b6280eAd636c1811c6Ca1a1
9549055,0xccfa5828dd50b91eaefac4d218f3d923c29185a9ab8a3defcdef84d44fa11944,0x00000000B1786c9698C160D78232c78d6f6474Fe,liquidate,USDC,6,12669524597,252742552357,0x20a37a8e185E48a2690F339b6D0792E9383511AB
9553049,0x047eded41157090eabc0d467e02ce4fbab17f7856ef64d59c876f7ff433e00c6,0x0358629bD27FA559b88D0F41ea3dA28D057c3414,liquidate,USDC,6,230963120,4671972790,0x3596c017ad351628Cd31980837c0938ddBaD7E49
9553780,0x9690556f4b511f941401cdc88c42a6127be0d38a0be7f9f8691abebe448e7ac7,0x0358629bD27FA559b88D0F41ea3dA28D057c3414,liquidate,USDC,6,132985635,2761826009,0x3596c017ad351628Cd31980837c0938ddBaD7E49
8272221,0xef99a2f6062912044e9ccbf7323cb0a05e27d04444650f821bb281a6a1ae4848,0x1CD2EB4e9B2efaF76fC6637b5d3ce3498D5C5000,liquidate,WBTC,8,44000000,24058576673979,0x0372c7bFbB5b38699d954faee540D6b90CafC877
8298720,0xebc9212f812f5e581f9880435f8bb21f92fa3f91953331ddb43f6f34f53060a7,0x7909C2883db0F3a7c2e36c19Db241AA238A8be7A,liquidate,WBTC,8,50029,30180614617,0xb1Cad819Fba954e3803c9B210D9c85397534a0Cf
8299816,0xc0ed1d45d122dd4db535a62acc3d0191393d12a0c296ed6cf0892a87bdc25b78,0x7909C2883db0F3a7c2e36c19Db241AA238A8be7A,liquidate,WBTC,8,50029,29309547764,0xe6F69fB0Ae2ce2Fb256eED73ef7089ee53b792bC
8421393,0x5bbc29cdeed2fb19ac5393ec5bf41d9f7706afe45e5a1e3da7778409fabd471b,0xBc624225Fbd8c27509fBA9497341566aDE14F773,liquidate,WBTC,8,370002,190827455334,0xDDdF042067C809F38E0939a76Ca20D945d756c6c
8422695,0x62305c1eb4d9120a4952a8843d683498820ebce1e77971bbcc4a7de3b564545f,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,WBTC,8,218858,116761058200,0xDDdF042067C809F38E0939a76Ca20D945d756c6c
8471992,0x3815d6ac35424fff409fc8268f4acb642e903d9f2759aa538e3dc140a032e8d4,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,WBTC,8,139668,70043867180,0xDDdF042067C809F38E0939a76Ca20D945d756c6c
8761377,0x55258ff5c9716d4a879202091834313091b152a25d067611d5f439e81be45bf8,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,WBTC,8,2995,1196226673,0x86B7008723AcC82651374Ba81B951B2a8413743F
8764443,0x2a558175e45e2a0c9892e0097806be93dd3dc450db6331540ea11a17cbd66199,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,WBTC,8,7,16941,0xe25b6d71BAb6D363De5A5D20fbfD6E507760d3D0
8812545,0x9a3ea4a399ae90001708bf87655ba3831d443b6763936843f6bfe636d7fe85c2,0x38F2cDD0Ea4b38dBed40A36530313A5D89638858,liquidate,WBTC,8,42866229,20919046533441,0xA43D0765cBE4D17830FCCDB27A77fB22DcD5Bb35
8837180,0x29be024feda7ab82719f3b274b2501d3da3720ba58dbeae27d91d27b3cbb7924,0x0006e4548AED4502ec8c844567840Ce6eF1013f5,liquidate,WBTC,8,25000,11752641085,0xA230a1c91C640dA7A947C23a889a3bD68A171915
8912175,0xc56bde60cba16b659ffe0d75409c4854956a6512e369392f336304249b9b8840,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,WBTC,8,1100568,2754594650,0x5142126B4573AE1A23E4c8AB2a16631CAE725325
8917415,0xfa92b919b37e06e780af7b008279d44e972f637440520d544f5d06b291d1ad33,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,WBTC,8,495436,1225823897,0x5142126B4573AE1A23E4c8AB2a16631CAE725325
8953978,0xfed573f73d8f600ecc9aaee5a6357d1bd980c5d6c35841551dcbdf8503964352,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,WBTC,8,272799,437084422123,0x5142126B4573AE1A23E4c8AB2a16631CAE725325
8977605,0xae920e1a5961258e6edd100ee91815e8be49f8f6782e1aa38af72b728271a051,0x15Fda64fCdbcA27a60Aa8c6ca882Aa3e1DE4Ea41,liquidate,WBTC,8,166838,257812208952,0x5142126B4573AE1A23E4c8AB2a16631CAE725325
9010984,0x18a77a60133ef1647a123fdee659458f544aeece9308abc8d6defdc2a9709a72,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,WBTC,8,83511,157248558209,0x5142126B4573AE1A23E4c8AB2a16631CAE725325
9010984,0x48fa8ec68ff42afc75403faf243dc7273a825afb145a6be013b0010b3613bae4,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,WBTC,8,1,2555,0x1d6294cBE899A3263f949090AAfb2c2F08CA47b3
9043521,0x658f53fbc28b1bd4f9713461510058693db271eda7f91be6cce0f6a19487048f,0x15Fda64fCdbcA27a60Aa8c6ca882Aa3e1DE4Ea41,liquidate,WBTC,8,41799,82427299675,0x5142126B4573AE1A23E4c8AB2a16631CAE725325
9137489,0x9aace24f5e6d9f58acad3625400452c67bd928fe108f44606fc53406bb1ace48,0x06f8F66648Cac8bD39E9ccE036094ef4Dd1b504b,liquidate,WBTC,8,50000,147779904,0x8581C388a30518884522Fb177a92fc2193510814
9153275,0x96158c1d0bb0dd402b85d52f837a2b2b1d63da7cbd80f8f5d194267742a59d1a,0x5DAfafbd7AcD662C909a9601120cf1D9F277e8aE,liquidate,WBTC,8,30765,92372761,0x8581C388a30518884522Fb177a92fc2193510814
9167821,0x511d67d265d853281b7b01f45195865ffc3446b840a5284c2e5988fe3d869027,0x5DAfafbd7AcD662C909a9601120cf1D9F277e8aE,liquidate,WBTC,8,5,14924,0xe25b6d71BAb6D363De5A5D20fbfD6E507760d3D0
9238009,0x2ae924c8a589993b72d1fa2dbdc97100151e4e4b15a859812905193b5707d02d,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,49,21883751,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9254892,0x43a64a49e10d88b579322f49d7972c29173b63e7b2350d0eed38f6b65d5cf32a,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,25,56241960,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9257906,0x7b869161f31581d8f4a7e6a71aa8d2a0fd1293adbd6164ca2a347100cad402e6,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,12,26935075,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9261373,0x07fb2847d243c7b99269ec5c08aa8e0e858a3a8367b84e5f2e78cf71d1760a71,0xf2fA954E033e92ba3c76fD4372d479C99f614Ae3,liquidate,WBTC,8,4714,1894108403,0x7E601B5a9cE2C6148906fD24313e74de1338656D
9262538,0x54675006cb0cec2232d9de5ce273e0498de8dbebc20dda04878814e4764ff926,0xf2fA954E033e92ba3c76fD4372d479C99f614Ae3,liquidate,WBTC,8,83,33383425,0x7E601B5a9cE2C6148906fD24313e74de1338656D
9262541,0x5638e1adf91fbdc8d2f859727dc97faea69849be1a96383e16a707e7e9d9ff55,0xf2fA954E033e92ba3c76fD4372d479C99f614Ae3,liquidate,WBTC,8,83,33383424,0x7E601B5a9cE2C6148906fD24313e74de1338656D
9286336,0xfa040ff2b646cedec03329aa88aec0cb4f646203a7c0bfdd4f3e519a5e281aff,0x5DAfafbd7AcD662C909a9601120cf1D9F277e8aE,liquidate,WBTC,8,19355,8595159422,0xA230a1c91C640dA7A947C23a889a3bD68A171915
9289602,0xca2d470b307421212648d0c8c3d6de350375581077d188f1635a7e8bef60bd10,0xf2fA954E033e92ba3c76fD4372d479C99f614Ae3,liquidate,WBTC,8,2594,5493094174,0x5142126B4573AE1A23E4c8AB2a16631CAE725325
9338717,0x461d84092c8a749f51707eb1f297d9ecd3be6a46a52b880a33e350976a41eb5b,0x5DAfafbd7AcD662C909a9601120cf1D9F277e8aE,liquidate,WBTC,8,19780,41938412494,0x5142126B4573AE1A23E4c8AB2a16631CAE725325
9379218,0x9e13ae931283e601c9db6ea2ae3fb3309d6e183169cc04dec5c9d01692d1af06,0x5DAfafbd7AcD662C909a9601120cf1D9F277e8aE,liquidate,WBTC,8,40915,114453457,0xFfff2c1d5Fa3f7DC16902C3f4DFC56b138474D3e
9390623,0x5f1838cc40750a505a983e89e54825881a7591681aec7beba1d3bdfdde031df0,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,12899941,6274970370197,0x40335581dD8692B698762168908D4eA23b0b94f9
9392172,0xef8333af845035ab9dd6df78f4fdfb15aab102c8c81f3150992dacc94583713f,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,7556397,20586612124,0x40335581dD8692B698762168908D4eA23b0b94f9
9395118,0x92f160c36cb11ad635035ff1c07e26743f5fa5f7bfa562fdacae1bf2dc952200,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,WBTC,8,10902171,5313977440733,0x40335581dD8692B698762168908D4eA23b0b94f9
9398488,0xdcd8919f6e7bb91a2c6e1d97ff66e5804be915fe10d5dc5bc23a495a885d32cb,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,WBTC,8,15091059,40683588390,0x40335581dD8692B698762168908D4eA23b0b94f9
9420069,0xec455cd0b4230a7e0a304ef7d17a18d3fa86a87844b823b52d896966c3dc6f2a,0x356694963B65C8a9508e000132a8f8527A320a27,liquidate,WBTC,8,2603,1171092682,0x7E601B5a9cE2C6148906fD24313e74de1338656D
9420409,0xae72712b3b97523b28a19fdaa50a266b66a1c90e216cee2a4dd99feff81cfbda,0xC2d0aA52890Fac841c258433A0a260d29d2a98AD,liquidate,WBTC,8,1302,585550327,0x7E601B5a9cE2C6148906fD24313e74de1338656D
9424525,0x92390e798451a08f976c84216b2cf54a79e594c36265dce4ffa84e6c12735a81,0xC2d0aA52890Fac841c258433A0a260d29d2a98AD,liquidate,WBTC,8,1530,730931733,0x86B7008723AcC82651374Ba81B951B2a8413743F
9455864,0xd24badd414ee5bb5946e6ef9774ec96be031636294968c55d83f01c463565db4,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,WBTC,8,3004831,1561872336197,0x8aE928CB080Aa43a50393CD08DE208eF2b1BB86A
9462975,0xb13ac38ac1d046f903160c76374a9d3755d4cede90fee146d04db3ad52ac4823,0x986a303e7C685440cb3d9F8041e619a18dC5461e,liquidate,WBTC,8,1794061,967489989378,0x8aE928CB080Aa43a50393CD08DE208eF2b1BB86A
9468311,0xe6a87075b1c6082672cd8e3e2201b9cd4dc974a862550fd1266f69234788202f,0x00e36307236118B7D5Ff9E1Fa3a2506Fd5257b8a,liquidate,WBTC,8,30447,15663561710,0x39DAb51B477cDAdEe45191abf283EC8b3e4108A3
9469285,0x1f917f439304e7ceb67dd3ad7dc9576955a73d6d405e01b3192fce953f1fe4d6,0x00e36307236118B7D5Ff9E1Fa3a2506Fd5257b8a,liquidate,WBTC,8,169072,91841106181,0x40335581dD8692B698762168908D4eA23b0b94f9
9484329,0x7cd6b0e549f640e4632ad3dfef35cc507bfdec4e8f3d00807aed3a0ba0e85a0b,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,WBTC,8,3355626,1813749501880,0x40335581dD8692B698762168908D4eA23b0b94f9
9495210,0x0bd53c805fad98bc7c942d95ed42659a2eda0d049818019c743856b974e093cb,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,79852527,161583982515,0x4f4e0f2cb72E718fC0433222768c57e823162152
9495316,0x0d05fa0f77b09f0aa341849a2c4dab023d8e5a9cfaa50811ce24b02061eea13f,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,WBTC,8,1006489252,2059978334488,0x4f4e0f2cb72E718fC0433222768c57e823162152
9495381,0x23863bba9bb5f244ab06e27641db0f481d3dbc7210461fdc9352f94ca9e9c1ad,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,51892577,110503739783,0x4f4e0f2cb72E718fC0433222768c57e823162152
9495381,0x5b2ac597b6bbb2d3595081edddfccce43145f101355be36d29718fc9db453509,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,36778797,78319383006,0x4f4e0f2cb72E718fC0433222768c57e823162152
9495382,0xd07cc33b5e582ca3908b8eaa7d64715bff5f09abfe76de1ff659da4e1ce9ad92,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,26089373,55556564186,0x4f4e0f2cb72E718fC0433222768c57e823162152
9495382,0xf4a89c00c1d4172e386343ed64f47fa1ec6d005e9fce7208426aba0fe243c628,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,18490832,39375691200,0x4f4e0f2cb72E718fC0433222768c57e823162152
9495382,0xb55e30263e3900322d25be8352637adbe75f5a86a194b39b4b76bfdbbf8a3343,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,13105377,27907520755,0x4f4e0f2cb72E718fC0433222768c57e823162152
9495382,0x113e8418cda0ae3b070f4019a2b5753dab5d892c7fd6a9ae80d808ac17893699,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,9288436,19779455444,0x4f4e0f2cb72E718fC0433222768c57e823162152
9495382,0x39bf789233707306932957da0b1af822134086391af342b7e1a746ee28814e7d,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,6583179,14018689014,0x4f4e0f2cb72E718fC0433222768c57e823162152
9495383,0xe67b99f841f1a130c253f5fbb876b7fd1ea4c554392bf30a37308513045070a5,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,4665828,9935745590,0x4f4e0f2cb72E718fC0433222768c57e823162152
9495383,0x0d93fa3816e69ab3e798401906d9aa4b3de9163ea18b117f8fa0a8cd380c6109,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,3306890,7041926478,0x4f4e0f2cb72E718fC0433222768c57e823162152
9495383,0xec25632a6f6e03881957a5862763fff1b7f2aaaf4014f7fc0e8789dafe027688,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,2343758,4990964779,0x4f4e0f2cb72E718fC0433222768c57e823162152
9495385,0xaf1e9280765ab4da5443a2741759b37a5bf7c672b13eab88127a5885584b4c00,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,1661138,3537345259,0x4f4e0f2cb72E718fC0433222768c57e823162152
9495385,0x9ebf04c9d7e7b3f547092ab77c12d8366af07cc9f0d98e06e95aa18ff081c7a1,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,1177297,2507019863,0x4f4e0f2cb72E718fC0433222768c57e823162152
9495385,0x774b16260df1594d6a1b7c2dab6eee4702602352467423e61ffe481a3612b013,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,834409,1776849798,0x4f4e0f2cb72E718fC0433222768c57e823162152
9495385,0xe20e91fad25aae1431571038f865e6815fcd296808948bd5700bdaed355b5eb5,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,591388,1259343617,0x4f4e0f2cb72E718fC0433222768c57e823162152
9495386,0xc574aba04eb38e5fd0fb60f32c0b9faeab6e2c4ca76aafb9253fa77f409dc45a,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,WBTC,8,419146,892559267,0x4f4e0f2cb72E718fC0433222768c57e823162152
9495387,0xe75572f8133623cfbd5ec96403bdc9f53b1c49fbbff84cddc5aab8a3b6a518ae,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,WBTC,8,1500000000,3194206554911,0x4f4e0f2cb72E718fC0433222768c57e823162152
9497575,0x221d921ee3e3bdd94c839e6c4883b13fd615c9ace2c4c9a7c896233e08a96dfb,0x00e36307236118B7D5Ff9E1Fa3a2506Fd5257b8a,liquidate,WBTC,8,1643245,852222437749,0x40335581dD8692B698762168908D4eA23b0b94f9
9499060,0xdef346665feec68535e53984aef4c8e37865c1ffe47e6397818afdff5b2e0926,0x986a303e7C685440cb3d9F8041e619a18dC5461e,liquidate,WBTC,8,1787892,914948064929,0x40335581dD8692B698762168908D4eA23b0b94f9
9500324,0xa63c60dc77006b856a38f3f0e9d7090e635d112f156854da5e0149904aa43d7a,0x986a303e7C685440cb3d9F8041e619a18dC5461e,liquidate,WBTC,8,1378777,704324876362,0x40335581dD8692B698762168908D4eA23b0b94f9
9501881,0xfe50974a58b512031ef2a7ef8c683c4d972025503706895bfd509b6c65039677,0x00e36307236118B7D5Ff9E1Fa3a2506Fd5257b8a,liquidate,WBTC,8,878054,439166392395,0x40335581dD8692B698762168908D4eA23b0b94f9
9508385,0x8d9ff004e230c1943b9754a98d068e5261a90e0a03cfd323ce33eed3d5d2a93a,0x00e36307236118B7D5Ff9E1Fa3a2506Fd5257b8a,liquidate,WBTC,8,454208,235524359942,0x40335581dD8692B698762168908D4eA23b0b94f9
9520697,0x8e600796446e3ddefeab053c23a36f98fd2eee8a5fcb2572dc93a387dbbf7e87,0x00e36307236118B7D5Ff9E1Fa3a2506Fd5257b8a,liquidate,WBTC,8,230785,115385798380,0x40335581dD8692B698762168908D4eA23b0b94f9
9043392,0x76729d93c4e318b1bb0cccfaa9e280fa36e6c0b5da8360ca49f7b412b435362a,0x2C910F9ffA2242D1441c801A97362BAB102414bE,liquidate,DAI,18,257675260953621200495,9268153199,0xf8fBC9298650F49F9b6280eAd636c1811c6Ca1a1
9046332,0xc772629185b281b689d0c12831569996000b8e3b84c87cce0b54c55ad6388eb0,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,DAI,18,7085499736058,250,0x25b0cf7B60E65558C29bb9593928b7808d44404c
9058725,0x4e4b4d3e798e51f7cbe2f7492e5ad324484d2b561cb28a6541227a321f13a5e8,0x2d841E088087D3A447d198725291D485dFBa024D,liquidate,DAI,18,7000000000000000,245822,0x0a80C3C540eEF99811f4579fa7b1A0617294e06f
9061183,0xf26b8019c90aeab877eda3cb2ed981e1060b9c0c1e09b820a1375881732fb3b2,0x2d841E088087D3A447d198725291D485dFBa024D,liquidate,DAI,18,80000000000000000,2862809,0x0a80C3C540eEF99811f4579fa7b1A0617294e06f
9071541,0x8f11bae6b18c02cffc5653a3221070d6d921495986ea95c33c7b0c0720dc5dda,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,DAI,18,5597445788088,123964,0x5019d8B1b37325ac0a7E49c34b0d658aBd0EbBA7
9073792,0x03267e05cc396f5ab2a0815a9b3b2b792851b41ea852f3a52fc02ca210f78487,0x39610340570b25E3Fa140C796B89B64a13F19648,liquidate,DAI,18,132963731738387768130,4602254233,0xe705751e4263848613eCB13b04e398cEE7d8eCa5
9073918,0xc920b8b1bb153628255a0c9e21bf059fb1d917b3be390a4c8cc6405369322af5,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,DAI,18,117329815092418290000,4061119759,0xe705751e4263848613eCB13b04e398cEE7d8eCa5
9080547,0xb89a73ac41d5841514337f1e8b95b7a99ec401cd39187393316334bf20f10bab,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,DAI,18,240828663524578434231,5708927576575,0x03d4695dF4B8D321d31c94dE8F430E3450F50498
9089452,0xc4e2555810d1f9fe247307186f4ba021b448ea6bb2da719a2f5d40814c24ec9c,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,DAI,18,8185604357404826000000,300080752303,0xBe2C70E8CFaa74c1BaB733D5Bb6BeAe3152C827b
9094844,0x75e8bcdc12c98e76dfbad351bb65ed0f38e9930749c087f0328907f1fafd1c81,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,DAI,18,163942601762357100000,829495241060,0xA24F2E6dCbD2Da9A220958401dAB74B365bD34E1
9116841,0x3b8ce39636cbfa29ecd00df73e95d6ed552e4112ee7ccdfdc5b85163b3330f75,0x7Aa29D3158BC446fABD3196f54C01f86321eae32,liquidate,DAI,18,141336841633571302057,712466605201,0xA24F2E6dCbD2Da9A220958401dAB74B365bD34E1
9116846,0xbe4c5b39ae48b53002b4f988bdeaba2f44de3382daf6179759df52ced46bcf30,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,DAI,18,7399066082762749378560,289681539117,0xBe2C70E8CFaa74c1BaB733D5Bb6BeAe3152C827b
9117207,0x29e42d7ee2183566b14b6b7a0400f99c5a96b6fd86597d189f352c45f5c728f4,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,DAI,18,82884549981089210000,421115491572,0xA24F2E6dCbD2Da9A220958401dAB74B365bD34E1
